CODE,FLIGHTNUMBER,ADDEP,ORIGEM,ADDES,DESTINO,DATA,ROUTE,FIXOENTRADA,FIXOSAIDA,NIVEL
TAM9251SBPSSBSP,TAM9251,SBPS,PORTOSEGURO,SBSP,SÃOPAULO,01-AUG-1511.31.23.000000000PM,TGL NF,PBELO,ETA,A010
TAM3120SBNFSBSP,TAM3120,SBNF,NAVEGANTES,SBSP,SÃOPAULO,01-AUG-1505.48.00.000000000PM,DCT,TMA,SNCJ,F085
TAM3273SBRJSBSP,TAM3273,SBRJ,RIODEJANEIRO,SBSP,SÃOPAULO,01-AUG-1507.22.53.000000000PM,DCT,TMA,SNCJ,F085
TAM3201SBCFSBSP,TAM3201,SBCF,BELOHORIZONTE,SBSP,SÃOPAULO,01-AUG-1512.56.35.000000000PM,DCT,TMA,SNCJ,F085
PTFTGSBGOSBSP,PTFTG,SBGO,GOIÂNIA,SBSP,SÃOPAULO,01-AUG-1501.45.24.000000000AM,DCT 2238S04710W/N0185F090 IFR,SBVT,*ETA*,F090
TAM3705SBBRSBSP,TAM3705,SBBR,BRASÍLIA,SBSP,SÃOPAULO,01-AUG-1509.11.19.000000000PM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
TAM3221SBCFSBSP,TAM3221,SBCF,BELOHORIZONTE,SBSP,SÃOPAULO,01-AUG-1512.36.07.000000000AM,DCT,TMA,SNCJ,F085
TAM3873SBGLSBSP,TAM3873,SBGL,RIODEJANEIRO,SBSP,SÃOPAULO,01-AUG-1509.47.38.000000000AM,TGL NF,PBELO,ETA,A010
TAM3275SBRPSBSP,TAM3275,SBRP,RIBEIRÃOPRETO,SBSP,SÃOPAULO,01-AUG-1512.48.34.000000000AM,DCT,TMA,SNCJ,F085
TAM3907SBRJSBSP,TAM3907,SBRJ,RIODEJANEIRO,SBSP,SÃOPAULO,01-AUG-1512.39.40.000000000PM,TGL NF,PBELO,ETA,A010
TAM3961SBRJSBSP,TAM3961,SBRJ,RIODEJANEIRO,SBSP,SÃOPAULO,01-AUG-1501.09.18.000000000AM,TGL NF,PBELO,ETA,A010
TAM3947SBRJSBSP,TAM3947,SBRJ,RIODEJANEIRO,SBSP,SÃOPAULO,01-AUG-1509.46.40.000000000PM,TGL NF,PBELO,ETA,A010
TAM3775SBCGSBSP,TAM3775,SBCG,CAMPOGRANDE,SBSP,SÃOPAULO,01-AUG-1508.51.00.000000000AM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
TAM3461SBGOSBSP,TAM3461,SBGO,GOIÂNIA,SBSP,SÃOPAULO,01-AUG-1502.39.00.000000000PM,DCT,TMA,SNCJ,F085
PTFTGSBGOSBSP,PTFTG,SBGO,GOIÂNIA,SBSP,SÃOPAULO,01-AUG-1501.20.00.000000000AM,DCT,TMA,SNCJ,F085
PTXACSBSRSBSP,PTXAC,SBSR,SÃOJOSÉDORIOPRETO,SBSP,SÃOPAULO,01-AUG-1502.13.52.000000000PM,DCT,TMA,SNCJ,F085
TAM3469SBGOSBSP,TAM3469,SBGO,GOIÂNIA,SBSP,SÃOPAULO,01-AUG-1512.05.00.000000000AM,DCT,TMA,SNCJ,F085
TAM3463SBGOSBSP,TAM3463,SBGO,GOIÂNIA,SBSP,SÃOPAULO,01-AUG-1505.19.00.000000000PM,DCT,TMA,SNCJ,F085
TAM3277SBRPSBSP,TAM3277,SBRP,RIBEIRÃOPRETO,SBSP,SÃOPAULO,01-AUG-1511.10.00.000000000AM,DCT,TMA,SNCJ,F085
TAM3761SBCYSBSP,TAM3761,SBCY,CUIABÁ,SBSP,SÃOPAULO,01-AUG-1512.31.00.000000000AM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
TAM3471SBGOSBSP,TAM3471,SBGO,GOIÂNIA,SBSP,SÃOPAULO,01-AUG-1509.04.00.000000000AM,REA A035 DCT,VTR,*ETA*,F035
TAM4786SBSPSBSR,TAM4786,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1509.19.48.000000000PM,TGL NF,PBELO,ETA,A010
PTXACSBSPSBSR,PTXAC,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1512.01.00.000000000PM,HDG113,SDEM,SBXG,F055
TAM4748SBBRSBSR,TAM4748,SBBR,BRASÍLIA,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1511.12.00.000000000PM,TGL NF,PBELO,ETA,A010
PTXACSBSPSBSR,PTXAC,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1511.46.36.000000000AM,HDG113,SDEM,SBXG,F055
TAM3744SBSPSBSR,TAM3744,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1507.29.48.000000000PM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
PTB2344SBGRSBSR,PTB2344,SBGR,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1510.30.00.000000000AM,TGL SBNF,AGURI,ETA,A035
TAM3005SBSPSBSR,TAM3005,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1511.44.48.000000000AM,DCT,TMASN,TMASN,F085
TAM3898SBSPSBSR,TAM3898,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1507.10.00.000000000PM,TGL NF,PBELO,ETA,A010
TAM3744SBSPSBSR,TAM3744,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1501.20.00.000000000PM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
AZU4310SBKPSBSR,AZU4310,SBKP,CAMPINAS,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1512.11.12.000000000PM,POTRO ORAGO 0843S03515W 0843S03515W ADOLF PELOADOLF SVD,SVD,ORAGO,F160
TAM3736SBSPSBSR,TAM3736,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1501.44.48.000000000AM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
PTB2344SBGRSBSR,PTB2344,SBGR,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1505.34.48.000000000PM,DCT BEL281100/BEL281200 DC,TMA,TMA,F100
PTJCOSSUMSBSR,PTJCO,SSUM,UMUARAMA,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1501.52.12.000000000PM,REA/F055 DCT,VTR,ETA,A010
TAM3736SBSPSBSR,TAM3736,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1501.23.00.000000000AM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
PTJCOSSUMSBSR,PTJCO,SSUM,UMUARAMA,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1501.22.10.000000000PM,CT 2610S04855W DCT 2639S04846W,TMA,ETA,A010
TAM3005SBSPSBSR,TAM3005,SBSP,SÃOPAULO,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1511.33.00.000000000AM,DCT,TMASN,TMASN,F085
PRCPSSDAMSBSR,PRCPS,SDAM,CAMPINAS,SBSR,SÃOJOSÉDORIOPRETO,01-AUG-1502.44.14.000000000PM,CT 2610S04855W DCT 2639S04846W,TMA,ETA,A010
TAM3740SBSPSBSV,TAM3740,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1511.30.00.000000000PM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
TAM3304SBRFSBSV,TAM3304,SBRF,RECIFE,SBSV,SALVADOR,01-AUG-1511.27.00.000000000AM,DCT,TMASN,TMASN,F085
GLO1755SBRFSBSV,GLO1755,SBRF,RECIFE,SBSV,SALVADOR,01-AUG-1510.34.12.000000000AM,DCT GAVIAO 05,TRAVS,ETA,A010
SID9970SBGLSBSV,SID9970,SBGL,RIODEJANEIRO,SBSV,SALVADOR,01-AUG-1509.48.00.000000000AM,DCT,TMASN,TMASN,F085
TAM3517SBJPSBSV,TAM3517,SBJP,JOÃOPESSOA,SBSV,SALVADOR,01-AUG-1509.12.48.000000000AM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
TAM3600SBSPSBSV,TAM3600,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1511.50.00.000000000PM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
TAM9240SBGRSBSV,TAM9240,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1512.10.00.000000000AM,TGL NF,PBELO,ETA,A010
TAM3192SBGLSBSV,TAM3192,SBGL,RIODEJANEIRO,SBSV,SALVADOR,01-AUG-1506.24.12.000000000PM,DCT,TMASN,TMASN,F085
TAM3378SBCFSBSV,TAM3378,SBCF,BELOHORIZONTE,SBSV,SALVADOR,01-AUG-1503.10.12.000000000PM,DCT,TMASN,TMASN,F085
TAM9020SBBRSBSV,TAM9020,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1511.20.00.000000000PM,TGL NF,PBELO,ETA,A010
TAM3152SBGLSBSV,TAM3152,SBGL,RIODEJANEIRO,SBSV,SALVADOR,01-AUG-1502.10.12.000000000AM,DCT,TMASN,TMASN,F085
TAM3816SBGRSBSV,TAM3816,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1507.00.00.000000000AM,TGL NF,PBELO,ETA,A010
TAM3305SBBRSBSV,TAM3305,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1511.23.00.000000000PM,DCT,TMASN,TMASN,F085
TAM9186SBGRSBSV,TAM9186,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1507.50.00.000000000PM,TGL NF,PBELO,ETA,A010
GLO1354SBBRSBSV,GLO1354,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1512.18.00.000000000AM,1000´ LIT,CAB,SBRF,
TAM3144SBGLSBSV,TAM3144,SBGL,RIODEJANEIRO,SBSV,SALVADOR,01-AUG-1504.34.12.000000000PM,DCT,TMASN,TMASN,F085
TAM3378SBCFSBSV,TAM3378,SBCF,BELOHORIZONTE,SBSV,SALVADOR,01-AUG-1501.48.00.000000000PM,DCT,TMASN,TMASN,F085
TAM3804SBGRSBSV,TAM3804,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1503.40.00.000000000AM,TGL NF,PBELO,ETA,A010
TAM3367SBFZSBSV,TAM3367,SBFZ,FORTALEZA,SBSV,SALVADOR,01-AUG-1505.17.00.000000000PM,DCT,TMASN,TMASN,F085
SID9972SBGRSBSV,SID9972,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1506.50.00.000000000PM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
TAM3662SBGRSBSV,TAM3662,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1505.30.00.000000000PM,IFR BRU DCT H261 /F055,FRAUD,BRU,F060
ONE6074SBSPSBSV,ONE6074,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1501.20.00.000000000AM,DCT SAFUC DCT UKARI DCT DENDO DCT ARU/N0180F060 DCTCONDE DCT,CONDE,CONDE,F060
GLO1812SBPASBSV,GLO1812,SBPA,PORTOALEGRE,SBSV,SALVADOR,01-AUG-1505.01.12.000000000AM,DCT SAFUC DCT UKARI DCT DENDO DCT ARU/N0180F060 DCTCONDE DCT,CONDE,CONDE,F060
SID9972SBGRSBSV,SID9972,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1502.00.00.000000000PM,RUBIC DCT LIBRA DCT SGR DCT,SGR,LIBRA,F100
RUMBA15SBNTSBSV,RUMBA15,SBNT,NATAL,SBSV,SALVADOR,01-AUG-1501.07.17.000000000PM,RUBIC DCT LIBRA DCT SGR DCT,SGR,LIBRA,F100
TAM3154SBGRSBSV,TAM3154,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1506.50.00.000000000AM,RUBIC DCT LIBRA DCT SGR DCT,SGR,LIBRA,F100
ONE6258SBGRSBSV,ONE6258,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1506.13.00.000000000AM,RUBIC DCT LIBRA DCT SGR DCT,SGR,LIBRA,F100
ONE6250SBGRSBSV,ONE6250,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1502.24.48.000000000PM,RUBIC DCT LIBRA DCT SGR DCT,SGR,LIBRA,F100
PTODUSBQVSBSV,PTODU,SBQV,VITÓRIADACONQUISTA,SBSV,SALVADOR,01-AUG-1504.25.12.000000000PM,REA G TGL SBBU,URAI,ETA,F055
PTB2222SNBRSBSV,PTB2222,SNBR,BARREIRAS,SBSV,SALVADOR,01-AUG-1503.49.00.000000000AM,IFR BRU AAQ/F070 H317,MOMVA,BRU,F070
PTB2263SBQVSBSV,PTB2263,SBQV,VITÓRIADACONQUISTA,SBSV,SALVADOR,01-AUG-1504.52.48.000000000PM,IFR BRU ARE H254,FRAUD,BRU,F060
RUMBA15SBNTSBSV,RUMBA15,SBNT,NATAL,SBSV,SALVADOR,01-AUG-1501.43.58.000000000PM,DCT APO DCT GNV/N0250F130 DCT,PAJEM,SIREM,F130
TAM3290SBBRSBSV,TAM3290,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1509.54.24.000000000PM,TGL NF,PBELO,ETA,A010
RIO5973SBGRSBSV,RIO5973,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1510.45.00.000000000AM,DCT APO DCT GNV/N0250F130 DCT,PAJEM,SIREM,F130
PTVCHSNTFSBSV,PTVCH,SNTF,TEIXEIRADEFREITAS,SBSV,SALVADOR,01-AUG-1505.08.00.000000000PM,DCT,CTR,SNJO,F055
TAM3398SBGRSBSV,TAM3398,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1503.32.12.000000000AM,TGL NF,PBELO,ETA,A010
TAM3170SBGRSBSV,TAM3170,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1503.57.12.000000000AM,TGL NF,PBELO,ETA,A010
TAM4714SBBRSBSV,TAM4714,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1502.47.12.000000000PM,TGL NF,PBELO,ETA,A010
TAM3600SBSPSBSV,TAM3600,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1501.55.00.000000000AM,TGL NF,PBELO,ETA,A010
TAM3154SBGRSBSV,TAM3154,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1505.17.12.000000000PM,TGL NF,PBELO,ETA,A010
GLO9189SBGRSBSV,GLO9189,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1508.20.00.000000000PM,DCT MCE DCT ARU DCT,CONDE,MCE,F100
PPJAWSBSPSBSV,PPJAW,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1502.40.00.000000000PM,DCT MCE DCT ARU DCT,CONDE,MCE,F100
PTVKDSNTRSBSV,PTVKD,SNTR,PIRITIBA,SBSV,SALVADOR,01-AUG-1503.20.00.000000000PM,DCT APO DCT GNV/N0250F130 DCT,PAJEM,SIREM,F130
TAM3367SBFZSBSV,TAM3367,SBFZ,FORTALEZA,SBSV,SALVADOR,01-AUG-1506.40.00.000000000PM,TGL NF,PBELO,ETA,A010
TAM3305SBBRSBSV,TAM3305,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1512.11.12.000000000AM,TGL NF,PBELO,ETA,A010
GLO1250SBBRSBSV,GLO1250,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1502.21.00.000000000PM,DCT APO DCT GNV/N0250F130 DCT,PAJEM,SIREM,F130
ONE6074SBSPSBSV,ONE6074,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1502.59.12.000000000AM,DCT APO DCT GNV/N0250F130 DCT,PAJEM,SIREM,F130
ONE6312SBGRSBSV,ONE6312,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1511.27.00.000000000AM,DCT APO DCT GNV/N0250F130 DCT,PAJEM,SIREM,F130
TAM3662SBGRSBSV,TAM3662,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1510.37.12.000000000PM,TGL NF,PBELO,ETA,A010
PTB2224SBQVSBSV,PTB2224,SBQV,VITÓRIADACONQUISTA,SBSV,SALVADOR,01-AUG-1502.37.48.000000000AM,RUBIC LIBRA DCT,SGR,LIBRA,F150
ONCA09SBANSBSV,ONCA09,SBAN,ANÁPOLIS,SBSV,SALVADOR,01-AUG-1504.49.23.000000000PM,RUBIC LIBRA DCT,SGR,LIBRA,F150
GLO1246SBMOSBSV,GLO1246,SBMO,MACEIÓ,SBSV,SALVADOR,01-AUG-1512.50.12.000000000AM,RUBIC LIBRA DCT,SGR,LIBRA,F150
TAM3604SBSPSBSV,TAM3604,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1503.05.00.000000000PM,HDG,PARAP,PARAP,F055
GLO1620SBSPSBSV,GLO1620,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1506.25.00.000000000PM,GAVIAO DE PRATA     ALA,TBB,NT,A005
ONE6320SBBRSBSV,ONE6320,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1505.35.12.000000000PM,GAVIAO DE PRATA     ALA,TBB,NT,A005
TAM3662SBGRSBSV,TAM3662,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1510.46.19.000000000PM,HDG,PARAP,PARAP,F055
TAM3896SBGRSBSV,TAM3896,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1512.57.12.000000000PM,HDG,PARAP,PARAP,F055
TAM3816SBGRSBSV,TAM3816,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1505.22.12.000000000AM,HDG,PARAP,PARAP,F055
TAM3178SBGRSBSV,TAM3178,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1501.03.12.000000000AM,PAPEL UZ20 ILSUD PABID DCT,ELIET,ILSUD,F260
TAM3740SBSPSBSV,TAM3740,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1501.45.00.000000000PM,HDG,PARAP,PARAP,F055
ONE6311SBRFSBSV,ONE6311,SBRF,RECIFE,SBSV,SALVADOR,01-AUG-1512.14.48.000000000PM,NIBGA UW24 BROCK DCT,RD030,JV036,F100
RIO5972SBRFSBSV,RIO5972,SBRF,RECIFE,SBSV,SALVADOR,01-AUG-1502.34.48.000000000AM,DCT,GUARA,ETA,VFR
PTB2229SBQVSBSV,PTB2229,SBQV,VITÓRIADACONQUISTA,SBSV,SALVADOR,01-AUG-1509.51.48.000000000AM,REA G/E,URA,SBLO,F045
PTB2230SNBRSBSV,PTB2230,SNBR,BARREIRAS,SBSV,SALVADOR,01-AUG-1505.21.00.000000000PM,REA G/E,URA,SBLO,F045
TAM3520SBBRSBSV,TAM3520,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1504.24.12.000000000AM,PAPEL UZ20 ILSUD PABID DCT,ELIET,ILSUD,F260
PTOGSSBQVSBSV,PTOGS,SBQV,VITÓRIADACONQUISTA,SBSV,SALVADOR,01-AUG-1503.49.48.000000000PM,DCT,MCE,MCE,F005
RUMBA15SBNTSBSV,RUMBA15,SBNT,NATAL,SBSV,SALVADOR,01-AUG-1502.18.21.000000000PM,DCT,GUARA,ETA,VFR
PTOGUSBILSBSV,PTOGU,SBIL,ILHÉUS,SBSV,SALVADOR,01-AUG-1502.09.08.000000000PM,HDG195,PARAP,PARAP,A045
PTOGSSBQVSBSV,PTOGS,SBQV,VITÓRIADACONQUISTA,SBSV,SALVADOR,01-AUG-1503.30.39.000000000PM,DCT,TMA,SNSH,F035
TAM3190SBGLSBSV,TAM3190,SBGL,RIODEJANEIRO,SBSV,SALVADOR,01-AUG-1507.54.12.000000000PM,PAPEL UZ20 ILSUD PABID DCT,ELIET,ILSUD,F260
TAM3198SBGLSBSV,TAM3198,SBGL,RIODEJANEIRO,SBSV,SALVADOR,01-AUG-1501.46.12.000000000PM,PAPEL UZ20 ILSUD PABID DCT,ELIET,ILSUD,F260
PTODUSBQVSBSV,PTODU,SBQV,VITÓRIADACONQUISTA,SBSV,SALVADOR,01-AUG-1504.29.55.000000000PM,DCT,GUARA,ETA,VFR
PTB2263SBQVSBSV,PTB2263,SBQV,VITÓRIADACONQUISTA,SBSV,SALVADOR,01-AUG-1505.10.41.000000000PM,DCT,GUARA,ETA,VFR
TAM3154SBGRSBSV,TAM3154,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1505.51.17.000000000PM,CT 1951S04017W REA,ETA,VTR,VFR
TAM3398SBGRSBSV,TAM3398,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1503.20.00.000000000AM,HDG,PARAP,PARAP,F055
ONE6224SBBRSBSV,ONE6224,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1501.27.46.000000000AM,UZ26 BSI UZ2 ENTIT DCT,TMA,TMA,F330
TAM9186SBGRSBSV,TAM9186,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1511.58.33.000000000AM,HDG,PARAP,PARAP,F055
GLO1164SBGRSBSV,GLO1164,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1505.47.16.000000000PM,UZ26 BSI UZ2 ENTIT DCT,TMA,TMA,F330
GLO2008SBILSBSV,GLO2008,SBIL,ILHÉUS,SBSV,SALVADOR,01-AUG-1505.33.12.000000000PM,UZ26 BSI UZ2 ENTIT DCT,TMA,TMA,F330
PTVIJSNCLSBSV,PTVIJ,SNCL,CAIRU,SBSV,SALVADOR,01-AUG-1506.28.26.000000000PM,IFR ARE H276 BRU,FRAUD,ARE,F040
TAM3198SBGLSBSV,TAM3198,SBGL,RIODEJANEIRO,SBSV,SALVADOR,01-AUG-1502.23.20.000000000PM,CT 1951S04017W REA,ETA,VTR,VFR
RIO5972SBRFSBSV,RIO5972,SBRF,RECIFE,SBSV,SALVADOR,01-AUG-1502.18.48.000000000AM,CT 1951S04017W REA,ETA,VTR,VFR
RIO5973SBGRSBSV,RIO5973,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1510.52.47.000000000AM,CT 1951S04017W REA,ETA,VTR,VFR
TAM3896SBGRSBSV,TAM3896,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1501.10.03.000000000PM,HDG,PARAP,PARAP,F055
ONE6310SBGRSBSV,ONE6310,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1508.00.00.000000000PM,GIDOD 1932S03959W/N0449F370 PABOG SANVO,BOMED,SANVO,F410
ONE6074SBSPSBSV,ONE6074,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1502.51.05.000000000AM,GIDOD 1932S03959W/N0449F370 PABOG SANVO,BOMED,SANVO,F410
TAM4753SBFZSBSV,TAM4753,SBFZ,FORTALEZA,SBSV,SALVADOR,01-AUG-1510.48.46.000000000AM,HDG,PARAP,PARAP,F055
TAM3804SBGRSBSV,TAM3804,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1504.08.49.000000000PM,HDG,PARAP,PARAP,F055
GLO1230SBVTSBSV,GLO1230,SBVT,VITÓRIA,SBSV,SALVADOR,01-AUG-1512.45.18.000000000PM,DCT 1120S03718W DCT CONDE W33 SVD DCT,CONDE,CONDE,F160
TAM3304SBRFSBSV,TAM3304,SBRF,RECIFE,SBSV,SALVADOR,01-AUG-1511.47.45.000000000AM,CT 1951S04017W REA,ETA,VTR,VFR
TAM3740SBSPSBSV,TAM3740,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1501.53.12.000000000PM,HDG,PARAP,PARAP,F055
PTB2230SNBRSBSV,PTB2230,SNBR,BARREIRAS,SBSV,SALVADOR,01-AUG-1505.49.17.000000000PM,HDG095/RDL275,SBXG,SBXG,F075
TAM9240SBGRSBSV,TAM9240,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1502.22.49.000000000AM,HDG,PARAP,PARAP,F055
TAM9016SBGRSBSV,TAM9016,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1508.45.56.000000000PM,HDG,PARAP,PARAP,F055
RIO5973SBGRSBSV,RIO5973,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1505.30.00.000000000PM,CT 1951S04017W REA,ETA,VTR,VFR
PTEZNSNVBSBSV,PTEZN,SNVB,VALENÇA,SBSV,SALVADOR,01-AUG-1506.48.33.000000000PM,REA RDL346,*TMA*,*ETA*,F125
TAM3600SBSPSBSV,TAM3600,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1502.00.55.000000000AM,HDG,PARAP,PARAP,F055
TAM3517SBJPSBSV,TAM3517,SBJP,JOÃOPESSOA,SBSV,SALVADOR,01-AUG-1509.12.17.000000000AM,HDG,PARAP,PARAP,F055
GLO1723SBFZSBSV,GLO1723,SBFZ,FORTALEZA,SBSV,SALVADOR,01-AUG-1501.57.12.000000000AM,DCT MOXEP/N0180F100 DCT,MOXEP,UKBEV,F110
GLO1962SBGLSBSV,GLO1962,SBGL,RIODEJANEIRO,SBSV,SALVADOR,01-AUG-1502.35.00.000000000PM,LITORAL,TAMBA,ETA,A005
ONE6311SBRFSBSV,ONE6311,SBRF,RECIFE,SBSV,SALVADOR,01-AUG-1512.13.46.000000000PM,DCT,CTR,CTR,A010
PTEZNSBSVSBSV,PTEZN,SBSV,SALVADOR,SBSV,SALVADOR,01-AUG-1504.48.56.000000000PM,CT 1951S04017W REA,ETA,VTR,VFR
TAM3604SBSPSBSV,TAM3604,SBSP,SÃOPAULO,SBSV,SALVADOR,01-AUG-1503.12.27.000000000PM,HDG,PARAP,PARAP,F055
PTVIJSDGXSBSV,PTVIJ,SDGX,SÃOPAULO,SBSV,SALVADOR,01-AUG-1507.55.47.000000000PM,TGL SWJY TGL SBKG,ETA,SBKG,A025
TAM3816SBGRSBSV,TAM3816,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1505.47.14.000000000AM,HDG,PARAP,PARAP,F055
AZU4981SBRFSBSV,AZU4981,SBRF,RECIFE,SBSV,SALVADOR,01-AUG-1501.47.11.000000000PM,KIGUX ILSUB ARVUM ANBIX,ANBIX,ANBIX,F340
AZU4235SBRFSBSV,AZU4235,SBRF,RECIFE,SBSV,SALVADOR,01-AUG-1512.44.59.000000000AM,KIGUX ILSUB ARVUM ANBIX,ANBIX,ANBIX,F340
TAM3398SBGRSBSV,TAM3398,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1503.51.01.000000000AM,HDG,PARAP,PARAP,F055
PTB2229SBQVSBSV,PTB2229,SBQV,VITÓRIADACONQUISTA,SBSV,SALVADOR,01-AUG-1509.52.12.000000000AM,REA DCT SBDN /F045 DCT,PARAP,PARAP,F055
TAM3367SBFZSBSV,TAM3367,SBFZ,FORTALEZA,SBSV,SALVADOR,01-AUG-1506.46.32.000000000PM,HDG,PARAP,PARAP,F055
ONE6310SBGRSBSV,ONE6310,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1512.34.38.000000000AM,DCT PNG DCT,DEP,ETA,A005
PTB2222SNBRSBSV,PTB2222,SNBR,BARREIRAS,SBSV,SALVADOR,01-AUG-1504.02.03.000000000AM,TGL SWJY TGL SBKG,ETA,SBKG,A025
RIO5973SBGRSBSV,RIO5973,SBGR,SÃOPAULO,SBSV,SALVADOR,01-AUG-1501.00.00.000000000PM,010 AGL SECT S 10NM,SDYJ,SDYJ,VFR
TAM3520SBBRSBSV,TAM3520,SBBR,BRASÍLIA,SBSV,SALVADOR,01-AUG-1504.38.07.000000000AM,HDG,PARAP,PARAP,F055
TAM3152SBGLSBSV,TAM3152,SBGL,RIODEJANEIRO,SBSV,SALVADOR,01-AUG-1502.40.52.000000000AM,HDG,PARAP,PARAP,F055
